Title,Price (£),Availability,Rating,Product URL,Price (₹)
Searching for Meaning in Gailana,38.73,In stock,1,https://books.toscrape.com/catalogue/searching-for-meaning-in-gailana_648/index.html,4066.6499999999996
Rook,37.86,In stock,4,https://books.toscrape.com/catalogue/rook_647/index.html,3975.2999999999997
My Kitchen Year: 136 Recipes That Saved My Life,11.53,In stock,2,https://books.toscrape.com/catalogue/my-kitchen-year-136-recipes-that-saved-my-life_646/index.html,1210.6499999999999
13 Hours: The Inside Account of What Really Happened In Benghazi,27.06,In stock,1,https://books.toscrape.com/catalogue/13-hours-the-inside-account-of-what-really-happened-in-benghazi_645/index.html,2841.2999999999997
Will You Won't You Want Me?,13.86,In stock,3,https://books.toscrape.com/catalogue/will-you-wont-you-want-me_644/index.html,1455.3
Tipping Point for Planet Earth: How Close Are We to the Edge?,37.55,In stock,1,https://books.toscrape.com/catalogue/tipping-point-for-planet-earth-how-close-are-we-to-the-edge_643/index.html,3942.7499999999995
The Star-Touched Queen,32.30,In stock,5,https://books.toscrape.com/catalogue/the-star-touched-queen_642/index.html,3391.4999999999995
The Silent Sister (Riley MacPherson #1),46.29,In stock,5,https://books.toscrape.com/catalogue/the-silent-sister-riley-macpherson-1_641/index.html,4860.45
The Midnight Watch: A Novel of the Titanic and the Californian,26.20,In stock,1,https://books.toscrape.com/catalogue/the-midnight-watch-a-novel-of-the-titanic-and-the-californian_640/index.html,2751.0
The Lonely City: Adventures in the Art of Being Alone,33.26,In stock,2,https://books.toscrape.com/catalogue/the-lonely-city-adventures-in-the-art-of-being-alone_639/index.html,3492.2999999999997
The Gray Rhino: How to Recognize and Act on the Obvious Dangers We Ignore,59.15,In stock,4,https://books.toscrape.com/catalogue/the-gray-rhino-how-to-recognize-and-act-on-the-obvious-dangers-we-ignore_638/index.html,6210.75
The Golden Condom: And Other Essays on Love Lost and Found,39.43,In stock,1,https://books.toscrape.com/catalogue/the-golden-condom-and-other-essays-on-love-lost-and-found_637/index.html,4140.15
The Epidemic (The Program 0.6),14.44,In stock,5,https://books.toscrape.com/catalogue/the-epidemic-the-program-06_636/index.html,1516.2
The Dinner Party,56.54,In stock,2,https://books.toscrape.com/catalogue/the-dinner-party_635/index.html,5936.7
The Diary of a Young Girl,59.90,In stock,3,https://books.toscrape.com/catalogue/the-diary-of-a-young-girl_634/index.html,6289.5
The Children,11.88,In stock,3,https://books.toscrape.com/catalogue/the-children_633/index.html,1247.4
Stars Above (The Lunar Chronicles #4.5),48.05,In stock,2,https://books.toscrape.com/catalogue/stars-above-the-lunar-chronicles-45_632/index.html,5045.25
Snatched: How A Drug Queen Went Undercover for the DEA and Was Kidnapped By Colombian Guerillas,21.21,In stock,3,https://books.toscrape.com/catalogue/snatched-how-a-drug-queen-went-undercover-for-the-dea-and-was-kidnapped-by-colombian-guerillas_631/index.html,2227.05
Raspberry Pi Electronics Projects for the Evil Genius,49.67,In stock,4,https://books.toscrape.com/catalogue/raspberry-pi-electronics-projects-for-the-evil-genius_630/index.html,5215.35
Quench Your Own Thirst: Business Lessons Learned Over a Beer or Two,43.14,In stock,1,https://books.toscrape.com/catalogue/quench-your-own-thirst-business-lessons-learned-over-a-beer-or-two_629/index.html,4529.7
Psycho: Sanitarium (Psycho #1.5),36.97,In stock,5,https://books.toscrape.com/catalogue/psycho-sanitarium-psycho-15_628/index.html,3881.85
Poisonous (Max Revere Novels #3),26.80,In stock,3,https://books.toscrape.com/catalogue/poisonous-max-revere-novels-3_627/index.html,2814.0
One with You (Crossfire #5),15.71,In stock,4,https://books.toscrape.com/catalogue/one-with-you-crossfire-5_626/index.html,1649.5500000000002
No Love Allowed (Dodge Cove #1),54.65,In stock,4,https://books.toscrape.com/catalogue/no-love-allowed-dodge-cove-1_625/index.html,5738.25
Murder at the 42nd Street Library (Raymond Ambler #1),54.36,In stock,4,https://books.toscrape.com/catalogue/murder-at-the-42nd-street-library-raymond-ambler-1_624/index.html,5707.8
Most Wanted,35.28,In stock,3,https://books.toscrape.com/catalogue/most-wanted_623/index.html,3704.4
"Love, Lies and Spies",20.55,In stock,2,https://books.toscrape.com/catalogue/love-lies-and-spies_622/index.html,2157.75
How to Speak Golf: An Illustrated Guide to Links Lingo,58.32,In stock,5,https://books.toscrape.com/catalogue/how-to-speak-golf-an-illustrated-guide-to-links-lingo_621/index.html,6123.6
Hide Away (Eve Duncan #20),11.84,In stock,1,https://books.toscrape.com/catalogue/hide-away-eve-duncan-20_620/index.html,1243.2
Furiously Happy: A Funny Book About Horrible Things,41.46,In stock,4,https://books.toscrape.com/catalogue/furiously-happy-a-funny-book-about-horrible-things_619/index.html,4353.3
Everyday Italian: 125 Simple and Delicious Recipes,20.10,In stock,5,https://books.toscrape.com/catalogue/everyday-italian-125-simple-and-delicious-recipes_618/index.html,2110.5
Equal Is Unfair: America's Misguided Fight Against Income Inequality,56.86,In stock,1,https://books.toscrape.com/catalogue/equal-is-unfair-americas-misguided-fight-against-income-inequality_617/index.html,5970.3
Eleanor & Park,56.51,In stock,5,https://books.toscrape.com/catalogue/eleanor-park_616/index.html,5933.55
Dirty (Dive Bar #1),40.83,In stock,4,https://books.toscrape.com/catalogue/dirty-dive-bar-1_615/index.html,4287.15
Can You Keep a Secret? (Fear Street Relaunch #4),48.64,In stock,1,https://books.toscrape.com/catalogue/can-you-keep-a-secret-fear-street-relaunch-4_614/index.html,5107.2
Boar Island (Anna Pigeon #19),59.48,In stock,3,https://books.toscrape.com/catalogue/boar-island-anna-pigeon-19_613/index.html,6245.4
A Paris Apartment,39.01,In stock,4,https://books.toscrape.com/catalogue/a-paris-apartment_612/index.html,4096.05
"A la Mode: 120 Recipes in 60 Pairings: Pies, Tarts, Cakes, Crisps, and More Topped with Ice Cream, Gelato, Frozen Custard, and More",38.77,In stock,1,https://books.toscrape.com/catalogue/a-la-mode-120-recipes-in-60-pairings-pies-tarts-cakes-crisps-and-more-topped-with-ice-cream-gelato-frozen-custard-and-more_611/index.html,4070.8500000000004
Troublemaker: Surviving Hollywood and Scientology,48.39,In stock,2,https://books.toscrape.com/catalogue/troublemaker-surviving-hollywood-and-scientology_610/index.html,5080.95
The Widow,27.26,In stock,2,https://books.toscrape.com/catalogue/the-widow_609/index.html,2862.3
"The Sleep Revolution: Transforming Your Life, One Night at a Time",11.68,In stock,4,https://books.toscrape.com/catalogue/the-sleep-revolution-transforming-your-life-one-night-at-a-time_608/index.html,1226.3999999999999
The Improbability of Love,59.45,In stock,1,https://books.toscrape.com/catalogue/the-improbability-of-love_607/index.html,6242.25
The Art of Startup Fundraising,21.00,In stock,3,https://books.toscrape.com/catalogue/the-art-of-startup-fundraising_606/index.html,2205.0
Take Me Home Tonight (Rock Star Romance #3),53.98,In stock,3,https://books.toscrape.com/catalogue/take-me-home-tonight-rock-star-romance-3_605/index.html,5667.9
Sleeping Giants (Themis Files #1),48.74,In stock,1,https://books.toscrape.com/catalogue/sleeping-giants-themis-files-1_604/index.html,5117.7
"Setting the World on Fire: The Brief, Astonishing Life of St. Catherine of Siena",21.15,In stock,2,https://books.toscrape.com/catalogue/setting-the-world-on-fire-the-brief-astonishing-life-of-st-catherine-of-siena_603/index.html,2220.75
Playing with Fire,13.71,In stock,3,https://books.toscrape.com/catalogue/playing-with-fire_602/index.html,1439.5500000000002
Off the Hook (Fishing for Trouble #1),47.67,In stock,3,https://books.toscrape.com/catalogue/off-the-hook-fishing-for-trouble-1_601/index.html,5005.35
Mothering Sunday,13.34,In stock,2,https://books.toscrape.com/catalogue/mothering-sunday_600/index.html,1400.7
"Mother, Can You Not?",16.89,In stock,5,https://books.toscrape.com/catalogue/mother-can-you-not_599/index.html,1773.45
M Train,27.18,In stock,1,https://books.toscrape.com/catalogue/m-train_598/index.html,2853.9
Lilac Girls,17.28,In stock,2,https://books.toscrape.com/catalogue/lilac-girls_597/index.html,1814.4
Lies and Other Acts of Love,45.14,In stock,1,https://books.toscrape.com/catalogue/lies-and-other-acts-of-love_596/index.html,4739.7
Lab Girl,40.85,In stock,1,https://books.toscrape.com/catalogue/lab-girl_595/index.html,4289.25
Keep Me Posted,20.46,In stock,4,https://books.toscrape.com/catalogue/keep-me-posted_594/index.html,2148.3
It Didn't Start with You: How Inherited Family Trauma Shapes Who We Are and How to End the Cycle,56.27,In stock,3,https://books.toscrape.com/catalogue/it-didnt-start-with-you-how-inherited-family-trauma-shapes-who-we-are-and-how-to-end-the-cycle_593/index.html,5908.35
Grey (Fifty Shades #4),48.49,In stock,4,https://books.toscrape.com/catalogue/grey-fifty-shades-4_592/index.html,5091.45
"Exit, Pursued by a Bear",51.34,In stock,4,https://books.toscrape.com/catalogue/exit-pursued-by-a-bear_591/index.html,5390.700000000001
Daredevils,16.34,In stock,3,https://books.toscrape.com/catalogue/daredevils_590/index.html,1715.7
Cravings: Recipes for What You Want to Eat,20.50,In stock,3,https://books.toscrape.com/catalogue/cravings-recipes-for-what-you-want-to-eat_589/index.html,2152.5
Born for This: How to Find the Work You Were Meant to Do,21.59,In stock,5,https://books.toscrape.com/catalogue/born-for-this-how-to-find-the-work-you-were-meant-to-do_588/index.html,2266.95
Arena,21.36,In stock,4,https://books.toscrape.com/catalogue/arena_587/index.html,2242.7999999999997
Adultery,20.88,In stock,5,https://books.toscrape.com/catalogue/adultery_586/index.html,2192.4
A Mother's Reckoning: Living in the Aftermath of Tragedy,19.53,In stock,3,https://books.toscrape.com/catalogue/a-mothers-reckoning-living-in-the-aftermath-of-tragedy_585/index.html,2050.65
A Gentleman's Position (Society of Gentlemen #3),14.75,In stock,5,https://books.toscrape.com/catalogue/a-gentlemans-position-society-of-gentlemen-3_584/index.html,1548.75
11/22/63,48.48,In stock,3,https://books.toscrape.com/catalogue/112263_583/index.html,5090.4
"10% Happier: How I Tamed the Voice in My Head, Reduced Stress Without Losing My Edge, and Found Self-Help That Actually Works",24.57,In stock,2,https://books.toscrape.com/catalogue/10-happier-how-i-tamed-the-voice-in-my-head-reduced-stress-without-losing-my-edge-and-found-self-help-that-actually-works_582/index.html,2579.85
10-Day Green Smoothie Cleanse: Lose Up to 15 Pounds in 10 Days!,49.71,In stock,5,https://books.toscrape.com/catalogue/10-day-green-smoothie-cleanse-lose-up-to-15-pounds-in-10-days_581/index.html,5219.55
Without Shame,48.27,In stock,5,https://books.toscrape.com/catalogue/without-shame_580/index.html,5068.35
Watchmen,58.05,In stock,4,https://books.toscrape.com/catalogue/watchmen_579/index.html,6095.25
Unlimited Intuition Now,58.87,In stock,4,https://books.toscrape.com/catalogue/unlimited-intuition-now_578/index.html,6181.349999999999
Underlying Notes,11.82,In stock,2,https://books.toscrape.com/catalogue/underlying-notes_577/index.html,1241.1000000000001
The Shack,28.03,In stock,1,https://books.toscrape.com/catalogue/the-shack_576/index.html,2943.15
The New Brand You: Your New Image Makes the Sale for You,44.05,In stock,5,https://books.toscrape.com/catalogue/the-new-brand-you-your-new-image-makes-the-sale-for-you_575/index.html,4625.25
"The Moosewood Cookbook: Recipes from Moosewood Restaurant, Ithaca, New York",12.34,In stock,4,https://books.toscrape.com/catalogue/the-moosewood-cookbook-recipes-from-moosewood-restaurant-ithaca-new-york_574/index.html,1295.7
The Flowers Lied,16.68,In stock,2,https://books.toscrape.com/catalogue/the-flowers-lied_573/index.html,1751.3999999999999
"The Fabric of the Cosmos: Space, Time, and the Texture of Reality",55.91,In stock,1,https://books.toscrape.com/catalogue/the-fabric-of-the-cosmos-space-time-and-the-texture-of-reality_572/index.html,5870.549999999999
The Book of Mormon,24.57,In stock,3,https://books.toscrape.com/catalogue/the-book-of-mormon_571/index.html,2579.85
The Art and Science of Low Carbohydrate Living,52.98,In stock,5,https://books.toscrape.com/catalogue/the-art-and-science-of-low-carbohydrate-living_570/index.html,5562.9
The Alien Club,54.40,In stock,1,https://books.toscrape.com/catalogue/the-alien-club_569/index.html,5712.0
Suzie Snowflake: One beautiful flake (a self-esteem story),54.81,In stock,5,https://books.toscrape.com/catalogue/suzie-snowflake-one-beautiful-flake-a-self-esteem-story_568/index.html,5755.05
Nap-a-Roo,25.08,In stock,1,https://books.toscrape.com/catalogue/nap-a-roo_567/index.html,2633.3999999999996
"NaNo What Now? Finding your editing process, revising your NaNoWriMo book and building a writing career through publishing and beyond",10.41,In stock,4,https://books.toscrape.com/catalogue/nano-what-now-finding-your-editing-process-revising-your-nanowrimo-book-and-building-a-writing-career-through-publishing-and-beyond_566/index.html,1093.05
Modern Day Fables,47.44,In stock,2,https://books.toscrape.com/catalogue/modern-day-fables_565/index.html,4981.2
If I Gave You God's Phone Number....: Searching for Spirituality in America,20.91,In stock,1,https://books.toscrape.com/catalogue/if-i-gave-you-gods-phone-number-searching-for-spirituality-in-america_564/index.html,2195.55
"Fruits Basket, Vol. 9 (Fruits Basket #9)",33.95,In stock,4,https://books.toscrape.com/catalogue/fruits-basket-vol-9-fruits-basket-9_563/index.html,3564.7500000000005
Dress Your Family in Corduroy and Denim,43.68,In stock,3,https://books.toscrape.com/catalogue/dress-your-family-in-corduroy-and-denim_562/index.html,4586.4
Don't Forget Steven,33.23,In stock,1,https://books.toscrape.com/catalogue/dont-forget-steven_561/index.html,3489.1499999999996
Chernobyl 01:23:40: The Incredible True Story of the World's Worst Nuclear Disaster,35.92,In stock,2,https://books.toscrape.com/catalogue/chernobyl-012340-the-incredible-true-story-of-the-worlds-worst-nuclear-disaster_560/index.html,3771.6000000000004
Art and Fear: Observations on the Perils (and Rewards) of Artmaking,48.63,In stock,4,https://books.toscrape.com/catalogue/art-and-fear-observations-on-the-perils-and-rewards-of-artmaking_559/index.html,5106.150000000001
A Shard of Ice (The Black Symphony Saga #1),56.63,In stock,3,https://books.toscrape.com/catalogue/a-shard-of-ice-the-black-symphony-saga-1_558/index.html,5946.150000000001
A Hero's Curse (The Unseen Chronicles #1),50.49,In stock,3,https://books.toscrape.com/catalogue/a-heros-curse-the-unseen-chronicles-1_557/index.html,5301.45
23 Degrees South: A Tropical Tale of Changing Whether...,35.79,In stock,2,https://books.toscrape.com/catalogue/23-degrees-south-a-tropical-tale-of-changing-whether_556/index.html,3757.95
"Zero to One: Notes on Startups, or How to Build the Future",34.06,In stock,3,https://books.toscrape.com/catalogue/zero-to-one-notes-on-startups-or-how-to-build-the-future_555/index.html,3576.3
Why Not Me?,17.76,In stock,1,https://books.toscrape.com/catalogue/why-not-me_554/index.html,1864.8000000000002
When Breath Becomes Air,39.36,In stock,2,https://books.toscrape.com/catalogue/when-breath-becomes-air_553/index.html,4132.8
Vagabonding: An Uncommon Guide to the Art of Long-Term World Travel,36.94,In stock,2,https://books.toscrape.com/catalogue/vagabonding-an-uncommon-guide-to-the-art-of-long-term-world-travel_552/index.html,3878.7
The Unlikely Pilgrimage of Harold Fry (Harold Fry #1),43.62,In stock,5,https://books.toscrape.com/catalogue/the-unlikely-pilgrimage-of-harold-fry-harold-fry-1_551/index.html,4580.099999999999
The New Drawing on the Right Side of the Brain,43.02,In stock,3,https://books.toscrape.com/catalogue/the-new-drawing-on-the-right-side-of-the-brain_550/index.html,4517.1
"The Midnight Assassin: Panic, Scandal, and the Hunt for America's First Serial Killer",28.45,In stock,4,https://books.toscrape.com/catalogue/the-midnight-assassin-panic-scandal-and-the-hunt-for-americas-first-serial-killer_549/index.html,2987.25
The Martian (The Martian #1),41.39,In stock,2,https://books.toscrape.com/catalogue/the-martian-the-martian-1_548/index.html,4345.95
The High Mountains of Portugal,51.15,In stock,1,https://books.toscrape.com/catalogue/the-high-mountains-of-portugal_547/index.html,5370.75
The Grownup,35.88,In stock,1,https://books.toscrape.com/catalogue/the-grownup_546/index.html,3767.4
The E-Myth Revisited: Why Most Small Businesses Don't Work and What to Do About It,36.91,In stock,1,https://books.toscrape.com/catalogue/the-e-myth-revisited-why-most-small-businesses-dont-work-and-what-to-do-about-it_545/index.html,3875.5499999999997
South of Sunshine,28.93,In stock,1,https://books.toscrape.com/catalogue/south-of-sunshine_544/index.html,3037.65
Smarter Faster Better: The Secrets of Being Productive in Life and Business,38.89,In stock,5,https://books.toscrape.com/catalogue/smarter-faster-better-the-secrets-of-being-productive-in-life-and-business_543/index.html,4083.4500000000003
Silence in the Dark (Logan Point #4),58.33,In stock,3,https://books.toscrape.com/catalogue/silence-in-the-dark-logan-point-4_542/index.html,6124.65
Shadows of the Past (Logan Point #1),39.67,In stock,5,https://books.toscrape.com/catalogue/shadows-of-the-past-logan-point-1_541/index.html,4165.35
Roller Girl,14.10,In stock,5,https://books.toscrape.com/catalogue/roller-girl_540/index.html,1480.5
Rising Strong,21.82,In stock,3,https://books.toscrape.com/catalogue/rising-strong_539/index.html,2291.1
Proofs of God: Classical Arguments from Tertullian to Barth,54.21,In stock,1,https://books.toscrape.com/catalogue/proofs-of-god-classical-arguments-from-tertullian-to-barth_538/index.html,5692.05
Please Kill Me: The Uncensored Oral History of Punk,31.19,In stock,4,https://books.toscrape.com/catalogue/please-kill-me-the-uncensored-oral-history-of-punk_537/index.html,3274.9500000000003
Out of Print: City Lights Spotlight No. 14,53.64,In stock,5,https://books.toscrape.com/catalogue/out-of-print-city-lights-spotlight-no-14_536/index.html,5632.2
My Life Next Door (My Life Next Door ),36.39,In stock,5,https://books.toscrape.com/catalogue/my-life-next-door-my-life-next-door_535/index.html,3820.9500000000003
Miller's Valley,58.54,In stock,2,https://books.toscrape.com/catalogue/millers-valley_534/index.html,6146.7
Man's Search for Meaning,29.48,In stock,3,https://books.toscrape.com/catalogue/mans-search-for-meaning_533/index.html,3095.4
"Love That Boy: What Two Presidents, Eight Road Trips, and My Son Taught Me About a Parent's Expectations",25.06,In stock,2,https://books.toscrape.com/catalogue/love-that-boy-what-two-presidents-eight-road-trips-and-my-son-taught-me-about-a-parents-expectations_532/index.html,2631.2999999999997
Living Forward: A Proven Plan to Stop Drifting and Get the Life You Want,12.55,In stock,3,https://books.toscrape.com/catalogue/living-forward-a-proven-plan-to-stop-drifting-and-get-the-life-you-want_531/index.html,1317.75
Les Fleurs du Mal,29.04,In stock,5,https://books.toscrape.com/catalogue/les-fleurs-du-mal_530/index.html,3049.2
Left Behind (Left Behind #1),40.72,In stock,2,https://books.toscrape.com/catalogue/left-behind-left-behind-1_529/index.html,4275.599999999999
Kill 'Em and Leave: Searching for James Brown and the American Soul,45.05,In stock,5,https://books.toscrape.com/catalogue/kill-em-and-leave-searching-for-james-brown-and-the-american-soul_528/index.html,4730.25
Kierkegaard: A Christian Missionary to Christians,47.13,In stock,1,https://books.toscrape.com/catalogue/kierkegaard-a-christian-missionary-to-christians_527/index.html,4948.650000000001
John Vassos: Industrial Design for Modern Life,20.22,In stock,4,https://books.toscrape.com/catalogue/john-vassos-industrial-design-for-modern-life_526/index.html,2123.1
I'll Give You the Sun,56.48,In stock,1,https://books.toscrape.com/catalogue/ill-give-you-the-sun_525/index.html,5930.4
I Will Find You,44.21,In stock,1,https://books.toscrape.com/catalogue/i-will-find-you_524/index.html,4642.05
Hystopia: A Novel,21.96,In stock,4,https://books.toscrape.com/catalogue/hystopia-a-novel_523/index.html,2305.8
Howl and Other Poems,40.45,In stock,2,https://books.toscrape.com/catalogue/howl-and-other-poems_522/index.html,4247.25
History of Beauty,10.29,In stock,4,https://books.toscrape.com/catalogue/history-of-beauty_521/index.html,1080.4499999999998
Heaven is for Real: A Little Boy's Astounding Story of His Trip to Heaven and Back,52.86,In stock,2,https://books.toscrape.com/catalogue/heaven-is-for-real-a-little-boys-astounding-story-of-his-trip-to-heaven-and-back_520/index.html,5550.3
Future Shock (Future Shock #1),55.65,In stock,5,https://books.toscrape.com/catalogue/future-shock-future-shock-1_519/index.html,5843.25
Ender's Game (The Ender Quintet #1),43.64,In stock,1,https://books.toscrape.com/catalogue/enders-game-the-ender-quintet-1_518/index.html,4582.2
Diary of a Citizen Scientist: Chasing Tiger Beetles and Other New Ways of Engaging the World,28.41,In stock,1,https://books.toscrape.com/catalogue/diary-of-a-citizen-scientist-chasing-tiger-beetles-and-other-new-ways-of-engaging-the-world_517/index.html,2983.05
Death by Leisure: A Cautionary Tale,37.51,In stock,4,https://books.toscrape.com/catalogue/death-by-leisure-a-cautionary-tale_516/index.html,3938.5499999999997
Brilliant Beacons: A History of the American Lighthouse,11.45,In stock,3,https://books.toscrape.com/catalogue/brilliant-beacons-a-history-of-the-american-lighthouse_515/index.html,1202.25
Brazen: The Courage to Find the You That's Been Hiding,19.22,In stock,2,https://books.toscrape.com/catalogue/brazen-the-courage-to-find-the-you-thats-been-hiding_514/index.html,2018.1
Between the World and Me,56.91,In stock,4,https://books.toscrape.com/catalogue/between-the-world-and-me_513/index.html,5975.549999999999
Being Mortal: Medicine and What Matters in the End,55.06,In stock,4,https://books.toscrape.com/catalogue/being-mortal-medicine-and-what-matters-in-the-end_512/index.html,5781.3
"A Murder Over a Girl: Justice, Gender, Junior High",13.20,In stock,3,https://books.toscrape.com/catalogue/a-murder-over-a-girl-justice-gender-junior-high_511/index.html,1386.0
32 Yolks,53.63,In stock,2,https://books.toscrape.com/catalogue/32-yolks_510/index.html,5631.150000000001
"""Most Blessed of the Patriarchs"": Thomas Jefferson and the Empire of the Imagination",44.48,In stock,5,https://books.toscrape.com/catalogue/most-blessed-of-the-patriarchs-thomas-jefferson-and-the-empire-of-the-imagination_509/index.html,4670.4
You Are a Badass: How to Stop Doubting Your Greatness and Start Living an Awesome Life,12.08,In stock,3,https://books.toscrape.com/catalogue/you-are-a-badass-how-to-stop-doubting-your-greatness-and-start-living-an-awesome-life_508/index.html,1268.4
Wildlife of New York: A Five-Borough Coloring Book,22.14,In stock,2,https://books.toscrape.com/catalogue/wildlife-of-new-york-a-five-borough-coloring-book_507/index.html,2324.7000000000003
What Happened on Beale Street (Secrets of the South Mysteries #2),25.37,In stock,5,https://books.toscrape.com/catalogue/what-happened-on-beale-street-secrets-of-the-south-mysteries-2_506/index.html,2663.85
Unreasonable Hope: Finding Faith in the God Who Brings Purpose to Your Pain,46.33,In stock,2,https://books.toscrape.com/catalogue/unreasonable-hope-finding-faith-in-the-god-who-brings-purpose-to-your-pain_505/index.html,4864.65
Under the Tuscan Sun,37.33,In stock,3,https://books.toscrape.com/catalogue/under-the-tuscan-sun_504/index.html,3919.6499999999996
Toddlers Are A**holes: It's Not Your Fault,25.55,In stock,1,https://books.toscrape.com/catalogue/toddlers-are-aholes-its-not-your-fault_503/index.html,2682.75
The Year of Living Biblically: One Man's Humble Quest to Follow the Bible as Literally as Possible,34.72,In stock,1,https://books.toscrape.com/catalogue/the-year-of-living-biblically-one-mans-humble-quest-to-follow-the-bible-as-literally-as-possible_502/index.html,3645.6
The Whale,35.96,In stock,4,https://books.toscrape.com/catalogue/the-whale_501/index.html,3775.8
The Story of Art,41.14,In stock,4,https://books.toscrape.com/catalogue/the-story-of-art_500/index.html,4319.7
The Origin of Species,10.01,In stock,4,https://books.toscrape.com/catalogue/the-origin-of-species_499/index.html,1051.05
The Great Gatsby,36.05,In stock,4,https://books.toscrape.com/catalogue/the-great-gatsby_498/index.html,3785.2499999999995
The Good Girl,49.03,In stock,3,https://books.toscrape.com/catalogue/the-good-girl_497/index.html,5148.150000000001
The Glass Castle,16.24,In stock,1,https://books.toscrape.com/catalogue/the-glass-castle_496/index.html,1705.1999999999998
The Faith of Christopher Hitchens: The Restless Soul of the World's Most Notorious Atheist,39.55,In stock,1,https://books.toscrape.com/catalogue/the-faith-of-christopher-hitchens-the-restless-soul-of-the-worlds-most-notorious-atheist_495/index.html,4152.75
The Drowning Girls,35.67,In stock,3,https://books.toscrape.com/catalogue/the-drowning-girls_494/index.html,3745.3500000000004
The Constant Princess (The Tudor Court #1),16.62,In stock,3,https://books.toscrape.com/catalogue/the-constant-princess-the-tudor-court-1_493/index.html,1745.1000000000001
The Bourne Identity (Jason Bourne #1),42.78,In stock,4,https://books.toscrape.com/catalogue/the-bourne-identity-jason-bourne-1_492/index.html,4491.900000000001
The Bachelor Girl's Guide to Murder (Herringford and Watts Mysteries #1),52.30,In stock,5,https://books.toscrape.com/catalogue/the-bachelor-girls-guide-to-murder-herringford-and-watts-mysteries-1_491/index.html,5491.5
The Art Book,32.34,In stock,2,https://books.toscrape.com/catalogue/the-art-book_490/index.html,3395.7000000000003
The 7 Habits of Highly Effective People: Powerful Lessons in Personal Change,33.17,In stock,4,https://books.toscrape.com/catalogue/the-7-habits-of-highly-effective-people-powerful-lessons-in-personal-change_489/index.html,3482.8500000000004
Team of Rivals: The Political Genius of Abraham Lincoln,20.12,In stock,5,https://books.toscrape.com/catalogue/team-of-rivals-the-political-genius-of-abraham-lincoln_488/index.html,2112.6
Steal Like an Artist: 10 Things Nobody Told You About Being Creative,20.90,In stock,2,https://books.toscrape.com/catalogue/steal-like-an-artist-10-things-nobody-told-you-about-being-creative_487/index.html,2194.5
"Sit, Stay, Love",20.90,In stock,3,https://books.toscrape.com/catalogue/sit-stay-love_486/index.html,2194.5
Sister Dear,40.20,In stock,4,https://books.toscrape.com/catalogue/sister-dear_485/index.html,4221.0
"Shrunken Treasures: Literary Classics, Short, Sweet, and Silly",52.87,In stock,3,https://books.toscrape.com/catalogue/shrunken-treasures-literary-classics-short-sweet-and-silly_484/index.html,5551.349999999999
"Rich Dad, Poor Dad",51.74,In stock,1,https://books.toscrape.com/catalogue/rich-dad-poor-dad_483/index.html,5432.7
Raymie Nightingale,34.41,In stock,2,https://books.toscrape.com/catalogue/raymie-nightingale_482/index.html,3613.0499999999997
Playing from the Heart,32.38,In stock,1,https://books.toscrape.com/catalogue/playing-from-the-heart_481/index.html,3399.9
Nightstruck: A Novel,50.35,In stock,4,https://books.toscrape.com/catalogue/nightstruck-a-novel_480/index.html,5286.75
"Naturally Lean: 125 Nourishing Gluten-Free, Plant-Based Recipes--All Under 300 Calories",11.38,In stock,5,https://books.toscrape.com/catalogue/naturally-lean-125-nourishing-gluten-free-plant-based-recipes-all-under-300-calories_479/index.html,1194.9
Meternity,43.58,In stock,3,https://books.toscrape.com/catalogue/meternity_478/index.html,4575.9
Memoirs of a Geisha,49.67,In stock,3,https://books.toscrape.com/catalogue/memoirs-of-a-geisha_477/index.html,5215.35
Like Never Before (Walker Family #2),28.77,In stock,2,https://books.toscrape.com/catalogue/like-never-before-walker-family-2_476/index.html,3020.85
Life of Pi,13.22,In stock,4,https://books.toscrape.com/catalogue/life-of-pi_475/index.html,1388.1000000000001
Leave This Song Behind: Teen Poetry at Its Best,51.17,In stock,5,https://books.toscrape.com/catalogue/leave-this-song-behind-teen-poetry-at-its-best_474/index.html,5372.85
King's Folly (The Kinsman Chronicles #1),39.61,In stock,5,https://books.toscrape.com/catalogue/kings-folly-the-kinsman-chronicles-1_473/index.html,4159.05
John Adams,57.43,In stock,4,https://books.toscrape.com/catalogue/john-adams_472/index.html,6030.15
How to Cook Everything Vegetarian: Simple Meatless Recipes for Great Food (How to Cook Everything),46.01,In stock,4,https://books.toscrape.com/catalogue/how-to-cook-everything-vegetarian-simple-meatless-recipes-for-great-food-how-to-cook-everything_471/index.html,4831.05
How to Be a Domestic Goddess: Baking and the Art of Comfort Cooking,28.25,In stock,2,https://books.toscrape.com/catalogue/how-to-be-a-domestic-goddess-baking-and-the-art-of-comfort-cooking_470/index.html,2966.25
Good in Bed (Cannie Shapiro #1),37.05,In stock,5,https://books.toscrape.com/catalogue/good-in-bed-cannie-shapiro-1_469/index.html,3890.2499999999995
"Fruits Basket, Vol. 7 (Fruits Basket #7)",19.57,In stock,1,https://books.toscrape.com/catalogue/fruits-basket-vol-7-fruits-basket-7_468/index.html,2054.85
For the Love: Fighting for Grace in a World of Impossible Standards,45.13,In stock,3,https://books.toscrape.com/catalogue/for-the-love-fighting-for-grace-in-a-world-of-impossible-standards_467/index.html,4738.650000000001
